Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 23, 2025 16:21",8.99,2739,Warsaw at War: 1939-1945,CouponRedemptionResellerReply,392314
"January 23, 2025 16:38",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392317
"January 23, 2025 16:39",7.99,1460,Classic Sights and Hidden Histories,InAppPurchase,391360
"January 23, 2025 16:46",11.99,4921,Vienna and the Holocaust: From Tragedy to Justice,AndroidPayment,205362
"January 23, 2025 17:22",6.99,2608,Tulum: The Rise of the Descending God,AndroidPayment,253605
"January 23, 2025 17:33",8.99,9359,Lancaster War Tour: a murder mystery and historical walk set in WWI,InAppPurchase,392322
"January 23, 2025 17:45",7.99,6582,Downtown Tucson walking tour: 300 years of Spanish history along Main Street,InAppPurchase,392324
"January 23, 2025 17:45",0.0,3043,Mississippi Delta: Why Clarksdale Rocks the Blues,FreePayment,392325
"January 23, 2025 17:50",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,252100
"January 23, 2025 18:03",9.99,11600,Art Nouveau's Sublime Capital: A Brussels Walking Tour,InAppPurchase,349188
"January 23, 2025 18:07",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",AndroidPayment,392327
"January 23, 2025 18:17",7.99,4534,Europe’s Most Haunted City: A Walk with the Ghosts of York,AndroidPayment,374887
"January 23, 2025 18:30",11.99,8828,Nevada‘s Silver Rush: A Driving Tour from South Lake Tahoe to Virginia City,CouponRedemptionResellerReply,392332
"January 23, 2025 18:41",7.99,1377,Esplanade Ridge: The Creole Garden District,InAppPurchase,392171
"January 23, 2025 18:42",9.99,3099,Red Light District,AndroidPayment,388472
"January 23, 2025 18:46",6.99,11054,Where Tradition Meets History: A Walking Tour of Florence’s Oltrarno District,InAppPurchase,392333
"January 23, 2025 18:46",8.99,3811,A Taste of Salzburg: Highlights from Mirabell Gardens to Mozart's Birthplace,SwfRedemption,388097
"January 23, 2025 19:16",7.99,10622,Old Jaffa's Secrets: A Circular Tour from the Clock Tower to Yefet Street,StripePayment,392336
"January 23, 2025 19:29",6.99,1692,The Grand Walk,CouponRedemptionResellerReply,392337
"January 23, 2025 20:00",9.99,11550,"Auckland’s Hidden Stories: A Walk through Time, from Volcanoes to the Viaduct",InAppPurchase,309176
"January 23, 2025 20:12",9.99,3351,Montmartre: More than Meets the Eye,CouponRedemptionResellerReply,181282
"January 23, 2025 20:14",9.99,9448,The French Quarter: A Guide to its 300 Years of History,StripePayment,392341
"January 23, 2025 20:28",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,392344
"January 23, 2025 20:30",8.99,4102,Glasgow through the ages: A sightseeing walk from the Cathedral to Glasgow Green,CouponRedemptionResellerReply,392345
"January 23, 2025 20:39",19.99,10328,Bridging Florence's History,CouponRedemptionPaid,271725
"January 23, 2025 20:52",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,StripePayment,392348
"January 23, 2025 20:57",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,392349
"January 23, 2025 21:11",14.99,6663,Boho Greenwich Village and Washington Square's Gilded Age: An Audio Tour,AndroidPayment,392339
"January 23, 2025 21:16",8.99,2739,Warsaw at War: 1939-1945,StripePayment,392351
"January 23, 2025 21:38",11.99,8379,Old Sacramento Tour: A Guide to its Historic District and Waterfront,CouponRedemptionResellerReply,392353
"January 23, 2025 21:52",9.99,10653,Historical Delfshaven Walking Tour: A Guide to Rotterdam’s Old Town ,StripePayment,392326
"January 23, 2025 21:56",14.99,6268,Key West’s Old Town Treasures: From the Lighthouse to the Little White House,InAppPurchase,392354
"January 23, 2025 21:58",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,CouponRedemptionResellerReply,392356
"January 23, 2025 21:59",3.99,416,Camden Town: People Watching and Pigging Out,CouponRedemptionResellerReply,392358
"January 23, 2025 21:59",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,CouponRedemptionResellerReply,392357
"January 23, 2025 22:04",6.99,7003,A San Marino walking tour: from Porta San Francesco to Piazza della Libertà,CouponRedemptionResellerReply,392360
"January 23, 2025 22:08",4.99,3255,Live Like a Local ,InAppPurchase,311350
"January 23, 2025 22:09",5.99,11304,AudioZoom into Florence: An Introduction to the Historical City Center,InAppPurchase,189204
"January 23, 2025 22:24",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,392364
"January 23, 2025 22:32",14.99,10382,Savoring Paris: A Food Lover’s Walk around Les Halles,InAppPurchase,392365
"January 23, 2025 22:33",9.99,3761,"Latin Quarter tour: The Panthéon, Rue Mouffetard and the best of the Left Bank",InAppPurchase,392365
"January 23, 2025 22:37",4.99,170,Kampong Glam Walking Tour,InAppPurchase,392363
"January 23, 2025 22:39",5.99,762,The History of Trade in Singapore - from Chinatown to Boat Quay,InAppPurchase,392363
"January 23, 2025 22:41",6.99,916,Singapore Boy: The Civic District with Hossan Leong,InAppPurchase,392363
"January 23, 2025 22:44",6.99,10261,Bangkok's Old Town,InAppPurchase,392363
"January 23, 2025 23:43",6.99,469,Spanish Steps to Piazza Navona ,AndroidPayment,392327
"January 24, 2025 00:03",6.99,3878,Italy at its most Italian: A guide to Naples from Ancient Greece to the present,AndroidPayment,35840
"January 24, 2025 00:04",7.99,8680,Wonderful Warnemünde: A Guide to Rostock’s Charming Port Town,AndroidPayment,35840
"January 24, 2025 01:14",7.99,3033,Londinium's Footprint: Roman Wall Walk,CouponRedemptionResellerReply,392375
"January 24, 2025 01:17",7.99,2627,Mexico City Streets: La Roma,InAppPurchase,134214
"January 24, 2025 01:18",6.99,10184,Snapshots of Bangkok: A Guide to its Most Picturesque Sights,SwfRedemption,392376
"January 24, 2025 02:15",6.99,3094,Tromsø: The Paris of the North,AndroidPayment,35840
"January 24, 2025 03:29",2.99,2675,Skip the Line! Walk to the Peak,CouponRedemptionResellerReply,81640
"January 24, 2025 05:12",5.99,2180,Metro Moments: Historic Dubai from the Burj Khalifa,InAppPurchase,392397
"January 24, 2025 05:15",5.99,2692,Tales of the Past: Tracing Dubai’s origins in Deira,InAppPurchase,392397
"January 24, 2025 05:46",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,392398
"January 24, 2025 05:49",0.0,5363,"Mandarin Oriental, Bangkok: a neighbourhood tour",CouponRedemption,392400
"January 24, 2025 06:12",0.0,8899,Экскурсия – панорама Абу-Даби,FreePayment,392401
"January 24, 2025 07:08",8.99,3723,Where to find the best traditional Greek food hidden in Athens,InAppPurchase,195162
"January 24, 2025 07:08",9.99,4602,Self-Guided Photography Tour: Athens from National Garden to Philopappos Hill,InAppPurchase,195162
"January 24, 2025 07:08",11.99,6655,Ancient Agora of Athens: A guide to its history and legends,InAppPurchase,195162
"January 24, 2025 07:09",4.99,4066,A walk through Old Riga from St Peter's Church to the Monument of Freedom,StripePayment,392405
"January 24, 2025 07:13",6.99,2964,A stroll around the Inner Circle,CouponRedemptionResellerReply,392406
"January 24, 2025 07:33",7.99,5789,Unfolding the Financial District: Design adventures in San Francisco's hub,CouponRedemption,392407
"January 24, 2025 07:35",8.99,2788,Downtown Oslo: Exploring the City's Highlights and History,InAppPurchase,392409
"January 24, 2025 07:40",19.99,10594,Yosemite National Park via Highway 140 (Chinese),CouponRedemptionPaid,392411
"January 24, 2025 07:41",7.99,5813,"The Secrets of Golden Gate Park: Graft, Gunfire and a 90-Year-Old Fish",InAppPurchase,392412
"January 24, 2025 08:03",4.99,9909,Beverley Minster,FreePayment,69228
"January 24, 2025 08:04",6.99,3592,Salzburg is alive with the sound of Trudy’s music,AndroidPayment,385397
"January 24, 2025 08:07",9.99,3761,"Latin Quarter tour: The Panthéon, Rue Mouffetard and the best of the Left Bank",CouponRedemptionResellerReply,392417
"January 24, 2025 08:07",5.99,1113,Cambridge Colleges Audio Guide: From King's to Trinity and St John's,CouponRedemptionResellerReply,392418
"January 24, 2025 08:15",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,392419
"January 24, 2025 08:16",5.99,8920,Kolmanskop: A Tour of Namibia’s Ghost Town,CouponRedemptionPaid,392414
"January 24, 2025 08:20",9.99,1367,Galata Photo Tour ,InAppPurchase,246034
"January 24, 2025 08:28",7.99,8703,Pocket Bergen: A Guide to the UNESCO Site of Bryggen,AndroidPayment,392424
"January 24, 2025 08:29",8.99,6501,Bologna Walking Tour: A Guide to its Ancient and Recent History,AndroidPayment,392425
"January 24, 2025 08:34",8.99,7221,Budapest‘s Sites and Stories: From Bridges and Baths to Central Market Hall,AndroidPayment,392423
"January 24, 2025 08:38",4.99,9909,Beverley Minster,FreePayment,231506
"January 24, 2025 08:40",0.0,4938,Abu Dhabi Skyline Tour,FreePayment,391706
"January 24, 2025 08:40",4.99,1449,Cape Town on Foot: From the Slave Lodge to Bo-Kaap ,InAppPurchase,140711
"January 24, 2025 08:47",9.99,1367,Galata Photo Tour ,InAppPurchase,246031
"January 24, 2025 08:48",14.99,10079,The Ancient City By the Sea: A Guide to Charming Cádiz,SwfRedemption,392426
"January 24, 2025 08:50",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392429
"January 24, 2025 08:52",7.99,4299,The Secrets of Palma's Medieval Jewish Quarter,InAppPurchase,293563
"January 24, 2025 09:03",9.99,3823,Munich Through the Centuries: Highlights of the Historic City Centre,InAppPurchase,391587
"January 24, 2025 09:09",7.99,11140,Bridgerton’s Filming Locations in Bath: An Audio Tour,CouponRedemptionResellerReply,392432
"January 24, 2025 09:10",7.99,8174,Manchester Walking Tour: A Guide to England’s First Industrial City,StripePayment,244758
"January 24, 2025 09:13",9.99,7682,Former East Berlin: A walking tour through 400 years of history,AndroidPayment,331823
"January 24, 2025 09:15",7.99,10043,Navigating Nice’s Belle Epoque: A Guide to the UNESCO Heritage City,InAppPurchase,308341
"January 24, 2025 09:23",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392436
"January 24, 2025 09:31",11.99,7870,The Albaicín and Sacromonte’s Iconic Sights: A Granada Walking Tour,InAppPurchase,392439
"January 24, 2025 09:33",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392440
"January 24, 2025 09:34",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392441
"January 24, 2025 09:35",7.99,5819,Hidden Histories: Liverpool’s Links to the Transatlantic Slave Trade,StripePayment,392442
"January 24, 2025 09:58",2.99,1702,The Donkin Reserve and Surrounds,CouponRedemptionResellerReply,392444
"January 24, 2025 10:04",11.99,8434,"Tarragona Walking Tour: A Guide to Tarraco, Rome’s Other Capital",CouponRedemptionResellerReply,392359
"January 24, 2025 10:04",11.99,8434,"Tarragona Walking Tour: A Guide to Tarraco, Rome’s Other Capital",CouponRedemptionResellerReply,392362
"January 24, 2025 10:05",11.99,8434,"Tarragona Walking Tour: A Guide to Tarraco, Rome’s Other Capital",CouponRedemptionResellerReply,392361
"January 24, 2025 10:12",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392445
"January 24, 2025 10:17",19.99,9105,In and Around St. Mark‘s Square: A Walk with Context,InAppPurchase,392446
"January 24, 2025 10:23",0.0,7959,University of Reading: Whiteknights Campus ,CouponRedemptionPaid,392447
"January 24, 2025 10:25",11.99,5586,The Best of Basel: A Guide to the City’s Highlights and Hidden Treasures,InAppPurchase,244626
"January 24, 2025 10:31",8.99,3811,A Taste of Salzburg: Highlights from Mirabell Gardens to Mozart's Birthplace,AndroidPayment,70808
"January 24, 2025 10:36",9.99,8323,Medieval and Modern Brussels: A Tour through the Heart of Europe ,CouponRedemptionResellerReply,392449
"January 24, 2025 10:38",7.99,9022,Delightful Dusseldorf: From Königsallee to the Fashion Mecca’s Old Town,SwfRedemption,18462
"January 24, 2025 10:49",11.99,4492,"Highlights from the historical centre of Coimbra, Portugal’s oldest capital",StripePayment,392450
"January 24, 2025 11:00",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",CouponRedemptionReseller,392451
"January 24, 2025 11:13",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392458
"January 24, 2025 11:17",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392460
"January 24, 2025 11:17",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,81640
"January 24, 2025 11:23",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,392462
"January 24, 2025 11:32",9.99,1278,"Chiado to Principe Real: Local History, City Views and Urban Cool",StripePayment,173882
"January 24, 2025 11:37",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",CouponRedemptionReseller,392466
"January 24, 2025 11:41",11.99,10294,Cinematic Cardiff Tour: Doctor Who and other filming locations,StripePayment,392459
"January 24, 2025 11:45",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392469
"January 24, 2025 12:00",0.0,5076,Al Ain Nature & History Tour,FreePayment,392470
"January 24, 2025 12:07",11.99,10446,Inner City Dublin: A Revolutionary Walk from O’Connell Bridge to Abbey Theatre,InAppPurchase,372102
"January 24, 2025 12:10",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392472
"January 24, 2025 12:22",11.99,7872,In the Footsteps of Evil: A Walking Tour of Hitler’s Vienna,AndroidPayment,392475
"January 24, 2025 12:26",8.99,8089,A Guide to Vejer de la Frontera’s History: The White Pearl of Andalusia ,CouponRedemptionResellerReply,392478
"January 24, 2025 12:26",9.99,4808,More than just Mustard: a Dab of Dijon’s Culture and Heritage,CouponRedemptionResellerReply,392471
"January 24, 2025 12:27",9.99,4808,More than just Mustard: a Dab of Dijon’s Culture and Heritage,CouponRedemptionResellerReply,392473
"January 24, 2025 12:33",5.99,3644,The beautiful Baroque palaces and churches on Turin’s Piazza Castello,InAppPurchase,321832
"January 24, 2025 12:34",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",InAppPurchase,361209
"January 24, 2025 12:39",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392481
"January 24, 2025 12:48",5.99,9428,Uniquely Utrecht: A Guide to its Charming City Centre,CouponRedemptionResellerReply,392483
"January 24, 2025 13:01",9.99,8484,Harry Potter’s London Tour: From the Leaky Cauldron to Gringotts Bank,InAppPurchase,391360
"January 24, 2025 13:06",11.99,10067,Spain’s City of Light: Alicante’s History and Highlights,CouponRedemptionResellerReply,392486
"January 24, 2025 13:11",19.99,10594,Yosemite National Park via Highway 140 (Chinese),CouponRedemptionPaid,392485
"January 24, 2025 13:20",11.99,8628,"A Dublin Walking Tour: 1,000 Years of Patriots, Poets and Pubs in Temple Bar",AndroidPayment,384407
"January 24, 2025 13:26",11.99,9070,"The Best of Downtown Budapest: Politics, Folklore and Urban Legends",AndroidPayment,392423
"January 24, 2025 13:43",8.99,6182,London’s Royal Parks: Primrose Hill and Regent’s Park,InAppPurchase,193042
"January 24, 2025 14:30",19.99,9321,Nazi History of Munich: A Tour with Context,FreePayment,230803
"January 24, 2025 14:36",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,392494
"January 24, 2025 14:45",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392496
"January 24, 2025 14:46",9.99,4265,For Your Ears Only: James Bond’s London,CouponRedemptionResellerReply,392497
"January 24, 2025 15:06",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,InAppPurchase,392503
"January 24, 2025 15:16",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,392504
"January 24, 2025 15:18",14.99,9927,Grand Central Terminal: An Audio Tour of its Secrets and Stories with TellBetter,InAppPurchase,387663
"January 24, 2025 15:21",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,392505
"January 24, 2025 15:22",11.99,5359,The Road to Revolution: A Colonial Philadelphia Walking Tour,AndroidPayment,384513
"January 24, 2025 15:26",0.0,7181,In the Footsteps of the Freedomsurrection: A Walking Tour of January 6th ,FreePayment,392506
"January 24, 2025 15:30",8.99,5474,Exploring Mayfair: London’s Most Luxurious Neighbourhood,InAppPurchase,312545
"January 24, 2025 15:34",11.99,4902,Exploring Sweet Auburn: A Civil Rights History Tour,CouponRedemptionResellerReply,392508
"January 24, 2025 15:40",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392512
"January 24, 2025 15:41",19.99,11137,American Museum of Natural History: An Audio Guide with Context,InAppPurchase,392511
"January 24, 2025 15:59",4.99,11168,Stockholm by Bus: A Local’s Tour of the Capital’s Highlights,StripePayment,367688
"January 24, 2025 16:02",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,327979
"January 24, 2025 16:07",6.99,10817,St Louis Cemetery No.3: A Guide to New Orleans’ Unique Burial Traditions,StripePayment,392514
"January 24, 2025 16:24",5.99,1113,Cambridge Colleges Audio Guide: From King's to Trinity and St John's,CouponRedemptionResellerReply,392517
"January 24, 2025 16:27",14.99,6268,Key West’s Old Town Treasures: From the Lighthouse to the Little White House,InAppPurchase,282739
"January 24, 2025 16:39",14.99,6558,TellBetter: Self-Guided Walking Tour of New York’s Iconic Central Park,InAppPurchase,101986
"January 24, 2025 16:41",7.99,5813,"The Secrets of Golden Gate Park: Graft, Gunfire and a 90-Year-Old Fish",AndroidPayment,289250
"January 24, 2025 16:48",19.99,9863,The Architecture of La Condesa: A Mexico City Tour with Context,CouponRedemptionPaid,392520
"January 24, 2025 16:54",0.0,9057,Redwoods and Wine Country (Spanish),CouponRedemptionPaid,392521
"January 24, 2025 17:07",11.99,4902,Exploring Sweet Auburn: A Civil Rights History Tour,CouponRedemptionResellerReply,392522
"January 24, 2025 17:16",8.99,11213,The Local's Neighborhood: A Tour of Puerto Vallarta’s Emiliano Zapata Colonia,InAppPurchase,147725
"January 24, 2025 17:17",8.99,5822,Puerto Vallarta Walking Tour: A Guide to the Historical El Centro,InAppPurchase,147725
"January 24, 2025 17:18",5.99,2719,Lavenham: A Walk on the Medieval Side,CouponRedemptionReseller,392523
"January 24, 2025 17:22",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,InAppPurchase,392525
"January 24, 2025 17:22",7.99,10833,Madrid’s Literary District: A Barrio de las Letras Tour,CouponRedemptionResellerReply,392527
"January 24, 2025 17:30",5.99,9428,Uniquely Utrecht: A Guide to its Charming City Centre,CouponRedemptionResellerReply,392529
"January 24, 2025 17:34",7.99,7916,A Malaga Meander: A Guide to the Ancient City’s History,AndroidPayment,242472
"January 24, 2025 17:35",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,392171
"January 24, 2025 17:38",9.99,6692,Santa Barbara Scenic Walking Tour: The Ultimate Guide to Iconic Landmarks,InAppPurchase,392528
"January 24, 2025 18:09",9.99,11944,Fado’s Unique Traditions: A Guide to Song and Guitar in Coimbra,CouponRedemptionPaid,379441
"January 24, 2025 18:13",7.99,7577,Hamburg Walking Tour: History and Highlights from an Ancient Port City,SwfRedemption,392535
"January 24, 2025 18:21",11.99,6829,Unknown Bruges Walking Tour: A Journey to the Heart of the Medieval Metropole,SwfRedemption,392491
"January 24, 2025 18:26",7.99,68,Cow Heaven: Saving the Family Farm,CouponRedemptionResellerReply,392536
"January 24, 2025 18:59",11.99,6649,California’s Gold Rush: A Highway 49 Driving Tour From Auburn to Placerville,StripePayment,65154
"January 24, 2025 19:14",7.99,6582,Downtown Tucson walking tour: 300 years of Spanish history along Main Street,InAppPurchase,392541
"January 24, 2025 19:19",7.99,10268,Dresdens Altstadt: Eine Fußtour von der Semperoper zur Frauenkirche,CouponRedemptionResellerReply,392543
"January 24, 2025 19:48",5.99,5207,Downtown Reno: From the Reno Arch to the Truckee River,CouponRedemptionResellerReply,392545
"January 24, 2025 19:52",7.99,990,Talking Buildings of Old San Juan,SwfRedemption,392546
"January 24, 2025 19:54",6.99,3911,The Best of Bordeaux: A Sightseeing Walk,AndroidPayment,392524
"January 24, 2025 20:01",11.99,6680,"Native Americans, boomtowns and literary legends: A Highway 49 driving tour",CouponRedemptionResellerReply,392547
"January 24, 2025 20:03",9.99,10653,Historical Delfshaven Walking Tour: A Guide to Rotterdam’s Old Town ,SwfRedemption,392549
"January 24, 2025 20:21",9.99,9501,History and Architecture: A Tokyo Walking Tour with Context,CouponRedemptionPaid,291454
"January 24, 2025 20:22",19.99,9466,Kyoto Tea Quest: A Guide to Japanese Tea Culture with Context,CouponRedemptionPaid,291454
"January 24, 2025 20:23",19.99,10246,From Feudal to Formidable: A Tour of Kyoto’s Architecture with Context,CouponRedemptionPaid,291454
"January 24, 2025 20:23",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,392552
"January 24, 2025 20:24",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392552
"January 24, 2025 21:08",5.99,5207,Downtown Reno: From the Reno Arch to the Truckee River,CouponRedemptionResellerReply,392561
"January 24, 2025 21:11",7.99,6644,Over the rainbow in the Castro: A tour of San Francisco’s preeminent gayborhood,AndroidPayment,268243
"January 24, 2025 21:31",6.99,3418,"Witches, Kidnapping and Mary Queen of Scots: 500 Years of Crime and Punishment",CouponRedemptionResellerReply,392565
"January 24, 2025 21:40",0.0,3513,Tule Lake National Wildlife Refuge History Tour,FreePayment,392566
"January 24, 2025 21:47",9.99,10595,Rome’s Medieval Village: A Trastevere Walking Tour,CouponRedemptionResellerReply,215589
"January 24, 2025 21:54",7.99,10280,Histories that Haunt: A London Ghost Tour with Where Now,StripePayment,381476
"January 24, 2025 22:13",9.99,3830,"Haight-Ashbury: Painted Ladies, the Hippie Movement, and the Summer of ‘67 ",CouponRedemptionReseller,392570
"January 24, 2025 22:30",14.99,10382,Savoring Paris: A Food Lover’s Walk around Les Halles,CouponRedemptionPaid,167398
"January 24, 2025 23:13",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390881
"January 24, 2025 23:34",7.99,9891,Ancient Ambleside and Waterhead: A Lake District Journey Through Time ,InAppPurchase,392579
"January 25, 2025 00:10",9.99,7923,Paris’ Iron Lady: A Walking Tour from Trocadéro Gardens to the Eiffel Tower,SwfRedemption,100969
"January 25, 2025 00:15",19.99,9629,The French Revolution in Paris: A Walking Tour with Context,SwfRedemption,100969
"January 25, 2025 00:23",9.99,9123,Paris‘ Right Bank with Context: A Tour from the Louvre to the Arc de Triomphe,SwfRedemption,100969
"January 25, 2025 00:32",9.99,9501,History and Architecture: A Tokyo Walking Tour with Context,InAppPurchase,391717
"January 25, 2025 01:14",4.99,666,Yau Ma Tei: The Heart of Kowloon,CouponRedemptionResellerReply,392590
"January 25, 2025 01:57",11.99,8456,"Beautiful Bern: A Guide to the Old Town’s Fountains, Clocktowers, and Legends",InAppPurchase,323253
"January 25, 2025 01:58",11.99,9841,Dubrovnik's Old Town: A Walking Tour of the Walled City,CouponRedemptionResellerReply,139787
"January 25, 2025 02:02",3.99,2609,Old Kathmandu,InAppPurchase,40351
"January 25, 2025 02:13",9.99,3543,The Walls of Liberty: Tour of the city walls,InAppPurchase,139787
"January 25, 2025 02:17",11.99,8802,Split Walking Tour: A Guide to its Old Town and Marjan Hill,InAppPurchase,139787
"January 25, 2025 02:21",8.99,10372,Monuments to Modernism: Exploring the Rise and Decline of the Zagreb Trade Fair,InAppPurchase,139787
"January 25, 2025 02:24",9.99,8260,From Swamp to State: A Classic Ljubljana Tour,InAppPurchase,139787
"January 25, 2025 02:25",6.99,10039,The Glory of Carniola: A Ljubljana Castle Audio Guide,InAppPurchase,139787
"January 25, 2025 02:28",11.99,11030,The Pearl of Montenegro: A Walking Tour of Kotor’s Old Town,InAppPurchase,139787
"January 25, 2025 02:56",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,392597
"January 25, 2025 04:08",0.0,9704,Benjamin Franklin’s Paris: A Guide to the Revolutionary’s Life in the City,FreePayment,392011
"January 25, 2025 04:25",5.99,10617,San Francisco’s Historical Heights: A Golden Gate Bridge Walking Tour,CouponRedemptionResellerReply,392601
"January 25, 2025 05:24",0.0,1095,Cape Point Audio Guide: Lighthouse Walk,FreePayment,392605
"January 25, 2025 05:29",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,CouponRedemptionResellerReply,392607
"January 25, 2025 05:48",8.99,852,The Heart of Venice,CouponRedemptionResellerReply,353349
"January 25, 2025 05:54",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,199950
"January 25, 2025 06:33",14.99,10079,The Ancient City By the Sea: A Guide to Charming Cádiz,AndroidPayment,391748
"January 25, 2025 06:47",14.99,8621,Classic Florence: From Piazza di Santa Maria Novella to Ponte Vecchio,AndroidPayment,367779
"January 25, 2025 07:01",9.99,11101,Run the Ghost Tubes ,CouponRedemptionPaid,387144
"January 25, 2025 07:02",9.99,11101,Run the Ghost Tubes ,CouponRedemptionPaid,392615
"January 25, 2025 07:02",19.99,10162,The Vatican Museums Audio Tour with Context: A Guide to the Treasures Within,StripePayment,310212
"January 25, 2025 07:13",6.99,3878,Italy at its most Italian: A guide to Naples from Ancient Greece to the present,InAppPurchase,383974
"January 25, 2025 07:14",0.0,2258,Walk The Spier Farm: Wine Tasting Room,FreePayment,392616
"January 25, 2025 07:27",3.99,416,Camden Town: People Watching and Pigging Out,CouponRedemptionResellerReply,392618
"January 25, 2025 07:29",6.99,1924,Multicultural Madrid Walking Tour: from Plaza Mayor to Lavapiés,InAppPurchase,392617
"January 25, 2025 07:41",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392620
"January 25, 2025 07:42",4.99,28,Kirstenbosch Walking Tour,CouponRedemptionResellerReply,392621
"January 25, 2025 07:45",7.99,9268,Old Town Freiburg: A Tour of Two Towers from Rathaus Square,InAppPurchase,370042
"January 25, 2025 07:47",6.99,6346,Finding Fitzrovia: The Neighbourhood on the Fringe of Soho,InAppPurchase,392569
"January 25, 2025 07:56",11.99,7349,The Berlin Wall: A Walking Tour Along the Former Death Strip,InAppPurchase,391719
"January 25, 2025 08:00",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392622
"January 25, 2025 08:06",8.99,6576,Roman Cologne Walking Tour: From Cologne Cathedral to the Ubii Monument,InAppPurchase,326900
"January 25, 2025 08:25",11.99,7349,The Berlin Wall: A Walking Tour Along the Former Death Strip,InAppPurchase,390566
"January 25, 2025 08:27",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,392625
"January 25, 2025 08:32",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,AndroidPayment,389832
"January 25, 2025 08:32",8.99,11454,Konstanz' Altstadt: Ein Spaziergang durch 1000 Jahre Geschichte,CouponRedemptionResellerReply,392161
"January 25, 2025 08:36",5.99,10913,London Half Marathon: A Running Tour Through the Iconic City,CouponRedemptionPaid,392626
"January 25, 2025 08:40",11.99,1761,Reykjavik Revealed: A Tour of its Main Sights and Hidden Gems,CouponRedemptionResellerReply,392627
"January 25, 2025 08:45",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392629
"January 25, 2025 08:48",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,CouponRedemptionResellerReply,392630
"January 25, 2025 08:51",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392632
"January 25, 2025 08:53",9.99,10005,Palaces and Piazzas: The Highlights of Florence,InAppPurchase,323600
